id_respuesta,grupo_interes,tema_id,tema_nombre,relevancia_num,relevancia_label
817b89e132286fba,Grupo de interés en general,26,IIMPULSO DE INICIATIVAS ORIENTADAS A MEJORAR LA SEGURIDAD VIAL.,5,MUY RELEVANTE
817b89e132286fba,Grupo de interés en general,27,GESTIÓN ACTIVA ANTE EL AUMENTO DE LA POBLACIÓN TRANSITORIA.,5,MUY RELEVANTE
c00cfd5e83fb1827,Grupo de interés en general,1,RENDICIÓN DE CUENTAS SOBRE LOS IMPACTOS (POSITIVOS Y NEGATIVOS) DE LA ORGANIZACIÓN.,5,MUY RELEVANTE
c00cfd5e83fb1827,Grupo de interés en general,2,TRANSPARENCIA EN LAS DECISIONES Y ACTIVIDADES DE LA ORGANIZACIÓN.,5,MUY RELEVANTE
c00cfd5e83fb1827,Grupo de interés en general,3,COMPORTAMIENTO ÉTICO.,5,MUY RELEVANTE
c00cfd5e83fb1827,Grupo de interés en general,4,RESPETO A LOS INTERESES DE LOS GRUPOS DE INTERÉS,5,MUY RELEVANTE
c00cfd5e83fb1827,Grupo de interés en general,5,CUMPLIMIENTO DE LA LEY.,5,MUY RELEVANTE
c00cfd5e83fb1827,Grupo de interés en general,6,RESPETO A LOS DERECHOS HUMANOS,5,MUY RELEVANTE
c00cfd5e83fb1827,Grupo de interés en general,7,"PARTICIPACIÓN INCLUSIVA DE TODOS LOS GRUPOS SOCIALES, ESPECIALMENTE LOS MÁS VULNERABLES (MUJERES, COMUNIDADES INDÍGENAS, ETC.).",5,MUY RELEVANTE
c00cfd5e83fb1827,Grupo de interés en general,8,"PROTECCIÓN DE LOS DERECHOS FUNDAMENTALES EN EL TRABAJO (LIBERTAD DE ASOCIACIÓN, NO DISCRIMINACIÓN, ELIMINACIÓN DEL TRABAJO INFANTIL Y FORZADO).",5,MUY RELEVANTE
c00cfd5e83fb1827,Grupo de interés en general,9,ALTOS ESTÁNDARES LABORALES Y DE PROTECCIÓN SOCIAL.,5,MUY RELEVANTE
c00cfd5e83fb1827,Grupo de interés en general,10,SALUD Y SEGURIDAD EN EL TRABAJO.,5,MUY RELEVANTE
c00cfd5e83fb1827,Grupo de interés en general,11,DESARROLLO HUMANO Y CAPACITACIÓN EN EL ÁMBITO LABORAL.,5,MUY RELEVANTE
c00cfd5e83fb1827,Grupo de interés en general,12,PREVENCIÓN DE LA CONTAMINACIÓN.,5,MUY RELEVANTE
c00cfd5e83fb1827,Grupo de interés en general,13,"USO SOSTENIBLE DE LOS RECURSOS  (AGUA, SUELO, ENERGÍA, ETC.).",5,MUY RELEVANTE
c00cfd5e83fb1827,Grupo de interés en general,14,ACCIONES FRENTE AL CAMBIO CLIMÁTICO.,5,MUY RELEVANTE
c00cfd5e83fb1827,Grupo de interés en general,15,PROTECCIÓN Y RESTAURACIÓN DE ECOSISTEMAS Y BIODIVERSIDAD.,5,MUY RELEVANTE
c00cfd5e83fb1827,Grupo de interés en general,16,"RELACIONES JUSTAS Y TRANSPARENTES CON PROVEEDORES (PAGO JUSTO, ANTICORRUPCIÓN, ETC.)",4,RELEVANTE
c00cfd5e83fb1827,Grupo de interés en general,17,RESPONSABILIDAD COMPARTIDA CON PROVEEDORES Y ORGANIZACIONES ALIADAS.,4,RELEVANTE
c00cfd5e83fb1827,Grupo de interés en general,18,RESPETO A LOS DERECHOS DE PROPIEDAD FÍSICA E INTELECTUAL.,5,MUY RELEVANTE
c00cfd5e83fb1827,Grupo de interés en general,19,APOYO A LA EDUCACIÓN Y LA CULTURA EN LAS COMUNIDADES.,5,MUY RELEVANTE
c00cfd5e83fb1827,Grupo de interés en general,20,IMPULSO A PROYECTOS PRODUCTIVOS Y GENERACIÓN DE INGRESOS EN LAS COMUNIDADES.,5,MUY RELEVANTE
c00cfd5e83fb1827,Grupo de interés en general,21,FOMENTO DE LA CREACIÓN DEL EMPLEO LOCAL,5,MUY RELEVANTE
c00cfd5e83fb1827,Grupo de interés en general,22,ACCIONES PARA MEJORAR LA SALUD EN LAS COMUNIDADES.,5,MUY RELEVANTE
c00cfd5e83fb1827,Grupo de interés en general,23,INVERSIÓN EN INFRAESTRUCTURA BÁSICA EN LAS COMUNIDADES,5,MUY RELEVANTE
c00cfd5e83fb1827,Grupo de interés en general,24,COMUNICACIÓN Y VINCULO CONTINUO CON MIEMBROS DE LAS COMUNIDADES Y OTROS ACTORES SOCIALES.,5,MUY RELEVANTE
c00cfd5e83fb1827,Grupo de interés en general,25,"DESARROLLO DE LA ECONOMIA LOCAL, REGIONAL Y EXTRAREGIONAL.",5,MUY RELEVANTE
c00cfd5e83fb1827,Grupo de interés en general,26,IIMPULSO DE INICIATIVAS ORIENTADAS A MEJORAR LA SEGURIDAD VIAL.,5,MUY RELEVANTE
c00cfd5e83fb1827,Grupo de interés en general,27,GESTIÓN ACTIVA ANTE EL AUMENTO DE LA POBLACIÓN TRANSITORIA.,4,RELEVANTE
7126d1f5e714e8c8,Grupo de interés en general,1,RENDICIÓN DE CUENTAS SOBRE LOS IMPACTOS (POSITIVOS Y NEGATIVOS) DE LA ORGANIZACIÓN.,5,MUY RELEVANTE
7126d1f5e714e8c8,Grupo de interés en general,2,TRANSPARENCIA EN LAS DECISIONES Y ACTIVIDADES DE LA ORGANIZACIÓN.,5,MUY RELEVANTE
7126d1f5e714e8c8,Grupo de interés en general,3,COMPORTAMIENTO ÉTICO.,5,MUY RELEVANTE
7126d1f5e714e8c8,Grupo de interés en general,4,RESPETO A LOS INTERESES DE LOS GRUPOS DE INTERÉS,5,MUY RELEVANTE
7126d1f5e714e8c8,Grupo de interés en general,5,CUMPLIMIENTO DE LA LEY.,5,MUY RELEVANTE
7126d1f5e714e8c8,Grupo de interés en general,6,RESPETO A LOS DERECHOS HUMANOS,5,MUY RELEVANTE
7126d1f5e714e8c8,Grupo de interés en general,7,"PARTICIPACIÓN INCLUSIVA DE TODOS LOS GRUPOS SOCIALES, ESPECIALMENTE LOS MÁS VULNERABLES (MUJERES, COMUNIDADES INDÍGENAS, ETC.).",5,MUY RELEVANTE
7126d1f5e714e8c8,Grupo de interés en general,8,"PROTECCIÓN DE LOS DERECHOS FUNDAMENTALES EN EL TRABAJO (LIBERTAD DE ASOCIACIÓN, NO DISCRIMINACIÓN, ELIMINACIÓN DEL TRABAJO INFANTIL Y FORZADO).",5,MUY RELEVANTE
7126d1f5e714e8c8,Grupo de interés en general,9,ALTOS ESTÁNDARES LABORALES Y DE PROTECCIÓN SOCIAL.,5,MUY RELEVANTE
7126d1f5e714e8c8,Grupo de interés en general,10,SALUD Y SEGURIDAD EN EL TRABAJO.,5,MUY RELEVANTE
7126d1f5e714e8c8,Grupo de interés en general,11,DESARROLLO HUMANO Y CAPACITACIÓN EN EL ÁMBITO LABORAL.,5,MUY RELEVANTE
7126d1f5e714e8c8,Grupo de interés en general,12,PREVENCIÓN DE LA CONTAMINACIÓN.,5,MUY RELEVANTE
7126d1f5e714e8c8,Grupo de interés en general,13,"USO SOSTENIBLE DE LOS RECURSOS  (AGUA, SUELO, ENERGÍA, ETC.).",5,MUY RELEVANTE
7126d1f5e714e8c8,Grupo de interés en general,14,ACCIONES FRENTE AL CAMBIO CLIMÁTICO.,5,MUY RELEVANTE
7126d1f5e714e8c8,Grupo de interés en general,15,PROTECCIÓN Y RESTAURACIÓN DE ECOSISTEMAS Y BIODIVERSIDAD.,5,MUY RELEVANTE
7126d1f5e714e8c8,Grupo de interés en general,16,"RELACIONES JUSTAS Y TRANSPARENTES CON PROVEEDORES (PAGO JUSTO, ANTICORRUPCIÓN, ETC.)",5,MUY RELEVANTE
7126d1f5e714e8c8,Grupo de interés en general,17,RESPONSABILIDAD COMPARTIDA CON PROVEEDORES Y ORGANIZACIONES ALIADAS.,5,MUY RELEVANTE
7126d1f5e714e8c8,Grupo de interés en general,18,RESPETO A LOS DERECHOS DE PROPIEDAD FÍSICA E INTELECTUAL.,5,MUY RELEVANTE
7126d1f5e714e8c8,Grupo de interés en general,19,APOYO A LA EDUCACIÓN Y LA CULTURA EN LAS COMUNIDADES.,5,MUY RELEVANTE
7126d1f5e714e8c8,Grupo de interés en general,20,IMPULSO A PROYECTOS PRODUCTIVOS Y GENERACIÓN DE INGRESOS EN LAS COMUNIDADES.,5,MUY RELEVANTE
7126d1f5e714e8c8,Grupo de interés en general,21,FOMENTO DE LA CREACIÓN DEL EMPLEO LOCAL,5,MUY RELEVANTE
7126d1f5e714e8c8,Grupo de interés en general,22,ACCIONES PARA MEJORAR LA SALUD EN LAS COMUNIDADES.,5,MUY RELEVANTE
7126d1f5e714e8c8,Grupo de interés en general,23,INVERSIÓN EN INFRAESTRUCTURA BÁSICA EN LAS COMUNIDADES,5,MUY RELEVANTE
7126d1f5e714e8c8,Grupo de interés en general,24,COMUNICACIÓN Y VINCULO CONTINUO CON MIEMBROS DE LAS COMUNIDADES Y OTROS ACTORES SOCIALES.,5,MUY RELEVANTE
7126d1f5e714e8c8,Grupo de interés en general,25,"DESARROLLO DE LA ECONOMIA LOCAL, REGIONAL Y EXTRAREGIONAL.",5,MUY RELEVANTE
7126d1f5e714e8c8,Grupo de interés en general,26,IIMPULSO DE INICIATIVAS ORIENTADAS A MEJORAR LA SEGURIDAD VIAL.,5,MUY RELEVANTE
7126d1f5e714e8c8,Grupo de interés en general,27,GESTIÓN ACTIVA ANTE EL AUMENTO DE LA POBLACIÓN TRANSITORIA.,5,MUY RELEVANTE
e7d5326ef614585a,Grupo de interés en general,1,RENDICIÓN DE CUENTAS SOBRE LOS IMPACTOS (POSITIVOS Y NEGATIVOS) DE LA ORGANIZACIÓN.,5,MUY RELEVANTE
e7d5326ef614585a,Grupo de interés en general,2,TRANSPARENCIA EN LAS DECISIONES Y ACTIVIDADES DE LA ORGANIZACIÓN.,4,RELEVANTE
e7d5326ef614585a,Grupo de interés en general,3,COMPORTAMIENTO ÉTICO.,5,MUY RELEVANTE
e7d5326ef614585a,Grupo de interés en general,4,RESPETO A LOS INTERESES DE LOS GRUPOS DE INTERÉS,5,MUY RELEVANTE
e7d5326ef614585a,Grupo de interés en general,5,CUMPLIMIENTO DE LA LEY.,5,MUY RELEVANTE
e7d5326ef614585a,Grupo de interés en general,6,RESPETO A LOS DERECHOS HUMANOS,5,MUY RELEVANTE
e7d5326ef614585a,Grupo de interés en general,7,"PARTICIPACIÓN INCLUSIVA DE TODOS LOS GRUPOS SOCIALES, ESPECIALMENTE LOS MÁS VULNERABLES (MUJERES, COMUNIDADES INDÍGENAS, ETC.).",5,MUY RELEVANTE
e7d5326ef614585a,Grupo de interés en general,8,"PROTECCIÓN DE LOS DERECHOS FUNDAMENTALES EN EL TRABAJO (LIBERTAD DE ASOCIACIÓN, NO DISCRIMINACIÓN, ELIMINACIÓN DEL TRABAJO INFANTIL Y FORZADO).",5,MUY RELEVANTE
e7d5326ef614585a,Grupo de interés en general,9,ALTOS ESTÁNDARES LABORALES Y DE PROTECCIÓN SOCIAL.,5,MUY RELEVANTE
e7d5326ef614585a,Grupo de interés en general,10,SALUD Y SEGURIDAD EN EL TRABAJO.,5,MUY RELEVANTE
e7d5326ef614585a,Grupo de interés en general,11,DESARROLLO HUMANO Y CAPACITACIÓN EN EL ÁMBITO LABORAL.,5,MUY RELEVANTE
e7d5326ef614585a,Grupo de interés en general,12,PREVENCIÓN DE LA CONTAMINACIÓN.,5,MUY RELEVANTE
e7d5326ef614585a,Grupo de interés en general,13,"USO SOSTENIBLE DE LOS RECURSOS  (AGUA, SUELO, ENERGÍA, ETC.).",5,MUY RELEVANTE
e7d5326ef614585a,Grupo de interés en general,14,ACCIONES FRENTE AL CAMBIO CLIMÁTICO.,5,MUY RELEVANTE
e7d5326ef614585a,Grupo de interés en general,15,PROTECCIÓN Y RESTAURACIÓN DE ECOSISTEMAS Y BIODIVERSIDAD.,5,MUY RELEVANTE
e7d5326ef614585a,Grupo de interés en general,16,"RELACIONES JUSTAS Y TRANSPARENTES CON PROVEEDORES (PAGO JUSTO, ANTICORRUPCIÓN, ETC.)",5,MUY RELEVANTE
e7d5326ef614585a,Grupo de interés en general,17,RESPONSABILIDAD COMPARTIDA CON PROVEEDORES Y ORGANIZACIONES ALIADAS.,5,MUY RELEVANTE
e7d5326ef614585a,Grupo de interés en general,18,RESPETO A LOS DERECHOS DE PROPIEDAD FÍSICA E INTELECTUAL.,5,MUY RELEVANTE
e7d5326ef614585a,Grupo de interés en general,19,APOYO A LA EDUCACIÓN Y LA CULTURA EN LAS COMUNIDADES.,5,MUY RELEVANTE
e7d5326ef614585a,Grupo de interés en general,20,IMPULSO A PROYECTOS PRODUCTIVOS Y GENERACIÓN DE INGRESOS EN LAS COMUNIDADES.,5,MUY RELEVANTE
e7d5326ef614585a,Grupo de interés en general,21,FOMENTO DE LA CREACIÓN DEL EMPLEO LOCAL,5,MUY RELEVANTE
e7d5326ef614585a,Grupo de interés en general,22,ACCIONES PARA MEJORAR LA SALUD EN LAS COMUNIDADES.,5,MUY RELEVANTE
e7d5326ef614585a,Grupo de interés en general,23,INVERSIÓN EN INFRAESTRUCTURA BÁSICA EN LAS COMUNIDADES,4,RELEVANTE
e7d5326ef614585a,Grupo de interés en general,24,COMUNICACIÓN Y VINCULO CONTINUO CON MIEMBROS DE LAS COMUNIDADES Y OTROS ACTORES SOCIALES.,4,RELEVANTE
e7d5326ef614585a,Grupo de interés en general,25,"DESARROLLO DE LA ECONOMIA LOCAL, REGIONAL Y EXTRAREGIONAL.",4,RELEVANTE
e7d5326ef614585a,Grupo de interés en general,26,IIMPULSO DE INICIATIVAS ORIENTADAS A MEJORAR LA SEGURIDAD VIAL.,4,RELEVANTE
e7d5326ef614585a,Grupo de interés en general,27,GESTIÓN ACTIVA ANTE EL AUMENTO DE LA POBLACIÓN TRANSITORIA.,3,MEDIANAMENTE RELEVANTE
cc4c9d2d1442dba2,Grupo de interés en general,1,RENDICIÓN DE CUENTAS SOBRE LOS IMPACTOS (POSITIVOS Y NEGATIVOS) DE LA ORGANIZACIÓN.,4,RELEVANTE
cc4c9d2d1442dba2,Grupo de interés en general,2,TRANSPARENCIA EN LAS DECISIONES Y ACTIVIDADES DE LA ORGANIZACIÓN.,4,RELEVANTE
cc4c9d2d1442dba2,Grupo de interés en general,3,COMPORTAMIENTO ÉTICO.,5,MUY RELEVANTE
cc4c9d2d1442dba2,Grupo de interés en general,4,RESPETO A LOS INTERESES DE LOS GRUPOS DE INTERÉS,5,MUY RELEVANTE
cc4c9d2d1442dba2,Grupo de interés en general,5,CUMPLIMIENTO DE LA LEY.,5,MUY RELEVANTE
cc4c9d2d1442dba2,Grupo de interés en general,6,RESPETO A LOS DERECHOS HUMANOS,5,MUY RELEVANTE
cc4c9d2d1442dba2,Grupo de interés en general,7,"PARTICIPACIÓN INCLUSIVA DE TODOS LOS GRUPOS SOCIALES, ESPECIALMENTE LOS MÁS VULNERABLES (MUJERES, COMUNIDADES INDÍGENAS, ETC.).",4,RELEVANTE
cc4c9d2d1442dba2,Grupo de interés en general,8,"PROTECCIÓN DE LOS DERECHOS FUNDAMENTALES EN EL TRABAJO (LIBERTAD DE ASOCIACIÓN, NO DISCRIMINACIÓN, ELIMINACIÓN DEL TRABAJO INFANTIL Y FORZADO).",5,MUY RELEVANTE
cc4c9d2d1442dba2,Grupo de interés en general,9,ALTOS ESTÁNDARES LABORALES Y DE PROTECCIÓN SOCIAL.,5,MUY RELEVANTE
cc4c9d2d1442dba2,Grupo de interés en general,10,SALUD Y SEGURIDAD EN EL TRABAJO.,5,MUY RELEVANTE
cc4c9d2d1442dba2,Grupo de interés en general,11,DESARROLLO HUMANO Y CAPACITACIÓN EN EL ÁMBITO LABORAL.,5,MUY RELEVANTE
cc4c9d2d1442dba2,Grupo de interés en general,12,PREVENCIÓN DE LA CONTAMINACIÓN.,5,MUY RELEVANTE
cc4c9d2d1442dba2,Grupo de interés en general,13,"USO SOSTENIBLE DE LOS RECURSOS  (AGUA, SUELO, ENERGÍA, ETC.).",5,MUY RELEVANTE
cc4c9d2d1442dba2,Grupo de interés en general,14,ACCIONES FRENTE AL CAMBIO CLIMÁTICO.,5,MUY RELEVANTE
cc4c9d2d1442dba2,Grupo de interés en general,15,PROTECCIÓN Y RESTAURACIÓN DE ECOSISTEMAS Y BIODIVERSIDAD.,5,MUY RELEVANTE
cc4c9d2d1442dba2,Grupo de interés en general,16,"RELACIONES JUSTAS Y TRANSPARENTES CON PROVEEDORES (PAGO JUSTO, ANTICORRUPCIÓN, ETC.)",5,MUY RELEVANTE
cc4c9d2d1442dba2,Grupo de interés en general,17,RESPONSABILIDAD COMPARTIDA CON PROVEEDORES Y ORGANIZACIONES ALIADAS.,5,MUY RELEVANTE
cc4c9d2d1442dba2,Grupo de interés en general,18,RESPETO A LOS DERECHOS DE PROPIEDAD FÍSICA E INTELECTUAL.,5,MUY RELEVANTE
cc4c9d2d1442dba2,Grupo de interés en general,19,APOYO A LA EDUCACIÓN Y LA CULTURA EN LAS COMUNIDADES.,5,MUY RELEVANTE
cc4c9d2d1442dba2,Grupo de interés en general,20,IMPULSO A PROYECTOS PRODUCTIVOS Y GENERACIÓN DE INGRESOS EN LAS COMUNIDADES.,5,MUY RELEVANTE
cc4c9d2d1442dba2,Grupo de interés en general,21,FOMENTO DE LA CREACIÓN DEL EMPLEO LOCAL,5,MUY RELEVANTE
cc4c9d2d1442dba2,Grupo de interés en general,22,ACCIONES PARA MEJORAR LA SALUD EN LAS COMUNIDADES.,5,MUY RELEVANTE
cc4c9d2d1442dba2,Grupo de interés en general,23,INVERSIÓN EN INFRAESTRUCTURA BÁSICA EN LAS COMUNIDADES,5,MUY RELEVANTE
cc4c9d2d1442dba2,Grupo de interés en general,24,COMUNICACIÓN Y VINCULO CONTINUO CON MIEMBROS DE LAS COMUNIDADES Y OTROS ACTORES SOCIALES.,5,MUY RELEVANTE
cc4c9d2d1442dba2,Grupo de interés en general,25,"DESARROLLO DE LA ECONOMIA LOCAL, REGIONAL Y EXTRAREGIONAL.",5,MUY RELEVANTE
cc4c9d2d1442dba2,Grupo de interés en general,26,IIMPULSO DE INICIATIVAS ORIENTADAS A MEJORAR LA SEGURIDAD VIAL.,5,MUY RELEVANTE
cc4c9d2d1442dba2,Grupo de interés en general,27,GESTIÓN ACTIVA ANTE EL AUMENTO DE LA POBLACIÓN TRANSITORIA.,5,MUY RELEVANTE
391eb84780f060ba,Grupo de interés en general,1,RENDICIÓN DE CUENTAS SOBRE LOS IMPACTOS (POSITIVOS Y NEGATIVOS) DE LA ORGANIZACIÓN.,5,MUY RELEVANTE
391eb84780f060ba,Grupo de interés en general,2,TRANSPARENCIA EN LAS DECISIONES Y ACTIVIDADES DE LA ORGANIZACIÓN.,5,MUY RELEVANTE
391eb84780f060ba,Grupo de interés en general,3,COMPORTAMIENTO ÉTICO.,5,MUY RELEVANTE
391eb84780f060ba,Grupo de interés en general,4,RESPETO A LOS INTERESES DE LOS GRUPOS DE INTERÉS,5,MUY RELEVANTE
391eb84780f060ba,Grupo de interés en general,5,CUMPLIMIENTO DE LA LEY.,5,MUY RELEVANTE
391eb84780f060ba,Grupo de interés en general,6,RESPETO A LOS DERECHOS HUMANOS,5,MUY RELEVANTE
391eb84780f060ba,Grupo de interés en general,7,"PARTICIPACIÓN INCLUSIVA DE TODOS LOS GRUPOS SOCIALES, ESPECIALMENTE LOS MÁS VULNERABLES (MUJERES, COMUNIDADES INDÍGENAS, ETC.).",4,RELEVANTE
391eb84780f060ba,Grupo de interés en general,8,"PROTECCIÓN DE LOS DERECHOS FUNDAMENTALES EN EL TRABAJO (LIBERTAD DE ASOCIACIÓN, NO DISCRIMINACIÓN, ELIMINACIÓN DEL TRABAJO INFANTIL Y FORZADO).",5,MUY RELEVANTE
391eb84780f060ba,Grupo de interés en general,9,ALTOS ESTÁNDARES LABORALES Y DE PROTECCIÓN SOCIAL.,5,MUY RELEVANTE
391eb84780f060ba,Grupo de interés en general,10,SALUD Y SEGURIDAD EN EL TRABAJO.,5,MUY RELEVANTE
391eb84780f060ba,Grupo de interés en general,11,DESARROLLO HUMANO Y CAPACITACIÓN EN EL ÁMBITO LABORAL.,5,MUY RELEVANTE
391eb84780f060ba,Grupo de interés en general,12,PREVENCIÓN DE LA CONTAMINACIÓN.,4,RELEVANTE
391eb84780f060ba,Grupo de interés en general,13,"USO SOSTENIBLE DE LOS RECURSOS  (AGUA, SUELO, ENERGÍA, ETC.).",4,RELEVANTE
391eb84780f060ba,Grupo de interés en general,14,ACCIONES FRENTE AL CAMBIO CLIMÁTICO.,4,RELEVANTE
391eb84780f060ba,Grupo de interés en general,15,PROTECCIÓN Y RESTAURACIÓN DE ECOSISTEMAS Y BIODIVERSIDAD.,4,RELEVANTE
391eb84780f060ba,Grupo de interés en general,16,"RELACIONES JUSTAS Y TRANSPARENTES CON PROVEEDORES (PAGO JUSTO, ANTICORRUPCIÓN, ETC.)",5,MUY RELEVANTE
391eb84780f060ba,Grupo de interés en general,17,RESPONSABILIDAD COMPARTIDA CON PROVEEDORES Y ORGANIZACIONES ALIADAS.,4,RELEVANTE
391eb84780f060ba,Grupo de interés en general,18,RESPETO A LOS DERECHOS DE PROPIEDAD FÍSICA E INTELECTUAL.,5,MUY RELEVANTE
391eb84780f060ba,Grupo de interés en general,19,APOYO A LA EDUCACIÓN Y LA CULTURA EN LAS COMUNIDADES.,5,MUY RELEVANTE
391eb84780f060ba,Grupo de interés en general,20,IMPULSO A PROYECTOS PRODUCTIVOS Y GENERACIÓN DE INGRESOS EN LAS COMUNIDADES.,5,MUY RELEVANTE
391eb84780f060ba,Grupo de interés en general,21,FOMENTO DE LA CREACIÓN DEL EMPLEO LOCAL,4,RELEVANTE
391eb84780f060ba,Grupo de interés en general,22,ACCIONES PARA MEJORAR LA SALUD EN LAS COMUNIDADES.,5,MUY RELEVANTE
391eb84780f060ba,Grupo de interés en general,23,INVERSIÓN EN INFRAESTRUCTURA BÁSICA EN LAS COMUNIDADES,5,MUY RELEVANTE
391eb84780f060ba,Grupo de interés en general,24,COMUNICACIÓN Y VINCULO CONTINUO CON MIEMBROS DE LAS COMUNIDADES Y OTROS ACTORES SOCIALES.,4,RELEVANTE
391eb84780f060ba,Grupo de interés en general,25,"DESARROLLO DE LA ECONOMIA LOCAL, REGIONAL Y EXTRAREGIONAL.",4,RELEVANTE
391eb84780f060ba,Grupo de interés en general,26,IIMPULSO DE INICIATIVAS ORIENTADAS A MEJORAR LA SEGURIDAD VIAL.,4,RELEVANTE
391eb84780f060ba,Grupo de interés en general,27,GESTIÓN ACTIVA ANTE EL AUMENTO DE LA POBLACIÓN TRANSITORIA.,4,RELEVANTE
fdab0994978f9664,Grupo de interés en general,1,RENDICIÓN DE CUENTAS SOBRE LOS IMPACTOS (POSITIVOS Y NEGATIVOS) DE LA ORGANIZACIÓN.,5,MUY RELEVANTE
fdab0994978f9664,Grupo de interés en general,2,TRANSPARENCIA EN LAS DECISIONES Y ACTIVIDADES DE LA ORGANIZACIÓN.,5,MUY RELEVANTE
fdab0994978f9664,Grupo de interés en general,3,COMPORTAMIENTO ÉTICO.,5,MUY RELEVANTE
fdab0994978f9664,Grupo de interés en general,4,RESPETO A LOS INTERESES DE LOS GRUPOS DE INTERÉS,5,MUY RELEVANTE
fdab0994978f9664,Grupo de interés en general,5,CUMPLIMIENTO DE LA LEY.,4,RELEVANTE
fdab0994978f9664,Grupo de interés en general,6,RESPETO A LOS DERECHOS HUMANOS,5,MUY RELEVANTE
fdab0994978f9664,Grupo de interés en general,7,"PARTICIPACIÓN INCLUSIVA DE TODOS LOS GRUPOS SOCIALES, ESPECIALMENTE LOS MÁS VULNERABLES (MUJERES, COMUNIDADES INDÍGENAS, ETC.).",5,MUY RELEVANTE
fdab0994978f9664,Grupo de interés en general,8,"PROTECCIÓN DE LOS DERECHOS FUNDAMENTALES EN EL TRABAJO (LIBERTAD DE ASOCIACIÓN, NO DISCRIMINACIÓN, ELIMINACIÓN DEL TRABAJO INFANTIL Y FORZADO).",5,MUY RELEVANTE
fdab0994978f9664,Grupo de interés en general,9,ALTOS ESTÁNDARES LABORALES Y DE PROTECCIÓN SOCIAL.,5,MUY RELEVANTE
fdab0994978f9664,Grupo de interés en general,10,SALUD Y SEGURIDAD EN EL TRABAJO.,5,MUY RELEVANTE
fdab0994978f9664,Grupo de interés en general,11,DESARROLLO HUMANO Y CAPACITACIÓN EN EL ÁMBITO LABORAL.,5,MUY RELEVANTE
fdab0994978f9664,Grupo de interés en general,12,PREVENCIÓN DE LA CONTAMINACIÓN.,4,RELEVANTE
fdab0994978f9664,Grupo de interés en general,13,"USO SOSTENIBLE DE LOS RECURSOS  (AGUA, SUELO, ENERGÍA, ETC.).",4,RELEVANTE
fdab0994978f9664,Grupo de interés en general,14,ACCIONES FRENTE AL CAMBIO CLIMÁTICO.,4,RELEVANTE
fdab0994978f9664,Grupo de interés en general,15,PROTECCIÓN Y RESTAURACIÓN DE ECOSISTEMAS Y BIODIVERSIDAD.,4,RELEVANTE
fdab0994978f9664,Grupo de interés en general,16,"RELACIONES JUSTAS Y TRANSPARENTES CON PROVEEDORES (PAGO JUSTO, ANTICORRUPCIÓN, ETC.)",5,MUY RELEVANTE
fdab0994978f9664,Grupo de interés en general,17,RESPONSABILIDAD COMPARTIDA CON PROVEEDORES Y ORGANIZACIONES ALIADAS.,4,RELEVANTE
fdab0994978f9664,Grupo de interés en general,18,RESPETO A LOS DERECHOS DE PROPIEDAD FÍSICA E INTELECTUAL.,4,RELEVANTE
fdab0994978f9664,Grupo de interés en general,19,APOYO A LA EDUCACIÓN Y LA CULTURA EN LAS COMUNIDADES.,4,RELEVANTE
fdab0994978f9664,Grupo de interés en general,20,IMPULSO A PROYECTOS PRODUCTIVOS Y GENERACIÓN DE INGRESOS EN LAS COMUNIDADES.,4,RELEVANTE
fdab0994978f9664,Grupo de interés en general,21,FOMENTO DE LA CREACIÓN DEL EMPLEO LOCAL,5,MUY RELEVANTE
fdab0994978f9664,Grupo de interés en general,22,ACCIONES PARA MEJORAR LA SALUD EN LAS COMUNIDADES.,3,MEDIANAMENTE RELEVANTE
fdab0994978f9664,Grupo de interés en general,23,INVERSIÓN EN INFRAESTRUCTURA BÁSICA EN LAS COMUNIDADES,3,MEDIANAMENTE RELEVANTE
fdab0994978f9664,Grupo de interés en general,24,COMUNICACIÓN Y VINCULO CONTINUO CON MIEMBROS DE LAS COMUNIDADES Y OTROS ACTORES SOCIALES.,3,MEDIANAMENTE RELEVANTE
fdab0994978f9664,Grupo de interés en general,25,"DESARROLLO DE LA ECONOMIA LOCAL, REGIONAL Y EXTRAREGIONAL.",3,MEDIANAMENTE RELEVANTE
fdab0994978f9664,Grupo de interés en general,26,IIMPULSO DE INICIATIVAS ORIENTADAS A MEJORAR LA SEGURIDAD VIAL.,4,RELEVANTE
fdab0994978f9664,Grupo de interés en general,27,GESTIÓN ACTIVA ANTE EL AUMENTO DE LA POBLACIÓN TRANSITORIA.,3,MEDIANAMENTE RELEVANTE
1d0a0ac1d90769f0,Grupo de interés en general,1,RENDICIÓN DE CUENTAS SOBRE LOS IMPACTOS (POSITIVOS Y NEGATIVOS) DE LA ORGANIZACIÓN.,5,MUY RELEVANTE
1d0a0ac1d90769f0,Grupo de interés en general,2,TRANSPARENCIA EN LAS DECISIONES Y ACTIVIDADES DE LA ORGANIZACIÓN.,3,MEDIANAMENTE RELEVANTE
1d0a0ac1d90769f0,Grupo de interés en general,3,COMPORTAMIENTO ÉTICO.,3,MEDIANAMENTE RELEVANTE
1d0a0ac1d90769f0,Grupo de interés en general,4,RESPETO A LOS INTERESES DE LOS GRUPOS DE INTERÉS,5,MUY RELEVANTE
1d0a0ac1d90769f0,Grupo de interés en general,5,CUMPLIMIENTO DE LA LEY.,5,MUY RELEVANTE
